ride_date,season,hour_of_day,member_casual,total_rides,avg_ride_length
2024-05-29,Spring,5,casual,37,14.35
2024-05-29,Spring,5,member,128,10.02
2024-05-29,Spring,6,casual,95,14.8
2024-05-29,Spring,6,member,482,11.02
2024-05-29,Spring,7,casual,218,13.1
2024-05-29,Spring,7,member,972,13.31
2024-05-29,Spring,8,casual,242,15.39
2024-05-29,Spring,8,member,1152,12.31
2024-05-29,Spring,9,casual,143,19.83
2024-05-29,Spring,9,member,616,11.7
2024-05-29,Spring,10,casual,192,28.79
2024-05-29,Spring,10,member,396,13.97
2024-05-29,Spring,11,casual,278,28.95
2024-05-29,Spring,11,member,500,13.42
2024-05-29,Spring,12,casual,288,23.94
2024-05-29,Spring,12,member,581,12.69
2024-05-29,Spring,13,casual,292,25.47
2024-05-29,Spring,13,member,549,13.37
2024-05-29,Spring,14,casual,374,31.34
2024-05-29,Spring,14,member,597,11.85
2024-05-29,Spring,15,casual,393,23.28
2024-05-29,Spring,15,member,812,13.35
2024-05-29,Spring,16,casual,611,23.5
2024-05-29,Spring,16,member,1320,14.38
2024-05-29,Spring,17,casual,746,24.22
2024-05-29,Spring,17,member,1778,13.75
2024-05-29,Spring,18,casual,697,20.5
2024-05-29,Spring,18,member,1275,13.53
2024-05-29,Spring,19,casual,470,19.46
2024-05-29,Spring,19,member,893,12.47
2024-05-29,Spring,20,casual,407,18.05
2024-05-29,Spring,20,member,640,12.85
2024-05-29,Spring,21,casual,262,22.01
2024-05-29,Spring,21,member,426,13.86
2024-05-29,Spring,22,casual,168,18.73
2024-05-29,Spring,22,member,246,12.92
2024-05-29,Spring,23,casual,81,13.85
2024-05-29,Spring,23,member,104,12.98
2024-05-30,Spring,0,casual,60,11.28
2024-05-30,Spring,0,member,44,13.66
2024-05-30,Spring,1,casual,42,12.88
2024-05-30,Spring,1,member,27,7.78
2024-05-30,Spring,2,casual,19,9.05
2024-05-30,Spring,2,member,7,6.14
2024-05-30,Spring,3,casual,12,16.17
2024-05-30,Spring,3,member,9,10.33
2024-05-30,Spring,4,casual,13,13.62
2024-05-30,Spring,4,member,22,15.41
2024-05-30,Spring,5,casual,37,10.32
2024-05-30,Spring,5,member,143,10.08
2024-05-30,Spring,6,casual,99,11.75
2024-05-30,Spring,6,member,463,10.99
2024-05-30,Spring,7,casual,226,19.97
2024-05-30,Spring,7,member,930,12.57
2024-05-30,Spring,8,casual,262,13.6
2024-05-30,Spring,8,member,1133,12.94
2024-05-30,Spring,9,casual,221,27.57
2024-05-30,Spring,9,member,643,11.77
2024-05-30,Spring,10,casual,187,29.02
2024-05-30,Spring,10,member,413,12.26
2024-05-30,Spring,11,casual,277,29.47
2024-05-30,Spring,11,member,508,12.88
2024-05-30,Spring,12,casual,270,22.33
2024-05-30,Spring,12,member,513,12.82
2024-05-30,Spring,13,casual,336,25.33
2024-05-30,Spring,13,member,613,12.01
2024-05-30,Spring,14,casual,398,26.86
2024-05-30,Spring,14,member,567,12.28
2024-05-30,Spring,15,casual,461,29.37
2024-05-30,Spring,15,member,810,13.23
2024-05-30,Spring,16,casual,616,21.38
2024-05-30,Spring,16,member,1265,14.23
2024-05-30,Spring,17,casual,811,21.05
2024-05-30,Spring,17,member,1647,14.44
2024-05-30,Spring,18,casual,706,20.08
2024-05-30,Spring,18,member,1237,13.38
2024-05-30,Spring,19,casual,539,16.65
2024-05-30,Spring,19,member,902,13.55
2024-05-30,Spring,20,casual,333,19.46
2024-05-30,Spring,20,member,632,13.46
2024-05-30,Spring,21,casual,231,13.93
2024-05-30,Spring,21,member,461,12.3
2024-05-30,Spring,22,casual,218,22.48
2024-05-30,Spring,22,member,315,12.63
2024-05-30,Spring,23,casual,102,11.15
2024-05-30,Spring,23,member,156,14.26
2024-05-31,Spring,0,casual,95,12.84
2024-05-31,Spring,0,member,88,13.1
2024-05-31,Spring,1,casual,55,19.58
2024-05-31,Spring,1,member,51,10.51
2024-05-31,Spring,2,casual,32,20.25
2024-05-31,Spring,2,member,24,12.42
2024-05-31,Spring,3,casual,17,16.41
2024-05-31,Spring,3,member,20,8.75
2024-05-31,Spring,4,casual,16,7.12
2024-05-31,Spring,4,member,37,10.14
2024-05-31,Spring,5,casual,43,11.02
2024-05-31,Spring,5,member,130,11.69
2024-05-31,Spring,6,casual,114,14.46
2024-05-31,Spring,6,member,386,11.59
2024-05-31,Spring,7,casual,176,14.34
2024-05-31,Spring,7,member,652,12.81
2024-05-31,Spring,8,casual,245,15.26
2024-05-31,Spring,8,member,747,11.73
2024-05-31,Spring,9,casual,292,20.74
2024-05-31,Spring,9,member,578,13.15
2024-05-31,Spring,10,casual,338,37.35
2024-05-31,Spring,10,member,495,12.9
2024-05-31,Spring,11,casual,428,32.44
2024-05-31,Spring,11,member,600,15.13
2024-05-31,Spring,12,casual,594,25.73
2024-05-31,Spring,12,member,679,14.09
2024-05-31,Spring,13,casual,519,25.19
2024-05-31,Spring,13,member,725,14.13
2024-05-31,Spring,14,casual,540,23.31
2024-05-31,Spring,14,member,732,13.74
2024-05-31,Spring,15,casual,681,26.12
2024-05-31,Spring,15,member,900,13.36
2024-05-31,Spring,16,casual,902,23.16
2024-05-31,Spring,16,member,1301,14.9
2024-05-31,Spring,17,casual,1127,23.43
2024-05-31,Spring,17,member,1499,15.36
2024-05-31,Spring,18,casual,991,24.17
2024-05-31,Spring,18,member,1357,14.97
2024-05-31,Spring,19,casual,757,22.18
2024-05-31,Spring,19,member,958,15.12
2024-05-31,Spring,20,casual,595,26.75
2024-05-31,Spring,20,member,680,13.79
2024-05-31,Spring,21,casual,405,17.89
2024-05-31,Spring,21,member,486,12.26
2024-05-31,Spring,22,casual,453,21.11
2024-05-31,Spring,22,member,422,14.59
2024-05-31,Spring,23,casual,321,17.59
2024-05-31,Spring,23,member,315,15.97
2024-06-01,Summer,0,casual,284,16.29
2024-06-01,Summer,0,member,221,11.96
2024-06-01,Summer,1,casual,222,15.01
2024-06-01,Summer,1,member,108,11.29
2024-06-01,Summer,2,casual,121,20.4
2024-06-01,Summer,2,member,83,11.82
2024-06-01,Summer,3,casual,59,22.88
2024-06-01,Summer,3,member,46,12.03
2024-06-01,Summer,4,casual,27,12.44
2024-06-01,Summer,4,member,38,21.89
2024-06-01,Summer,5,casual,24,29.22
2024-06-01,Summer,5,member,53,15.03
2024-06-01,Summer,6,casual,65,24.23
2024-06-01,Summer,6,member,112,13.79
2024-06-01,Summer,7,casual,174,20.24
2024-06-01,Summer,7,member,282,14.91
2024-06-01,Summer,8,casual,226,21.9
2024-06-01,Summer,8,member,405,15.37
2024-06-01,Summer,9,casual,239,21.58
2024-06-01,Summer,9,member,433,11.76
2024-06-01,Summer,10,casual,195,19.72
2024-06-01,Summer,10,member,361,11.93
2024-06-01,Summer,11,casual,74,19.74
2024-06-01,Summer,11,member,209,12.93
2024-06-01,Summer,12,casual,53,19.52
2024-06-01,Summer,12,member,147,13.61
2024-06-01,Summer,13,casual,97,13.96
2024-06-01,Summer,13,member,233,11.68
2024-06-01,Summer,14,casual,89,12.29
2024-06-01,Summer,14,member,159,11.79
2024-06-01,Summer,15,casual,52,13.17
2024-06-01,Summer,15,member,107,12.33
2024-06-01,Summer,16,casual,159,15.47
2024-06-01,Summer,16,member,234,12.71
2024-06-01,Summer,17,casual,158,24.72
2024-06-01,Summer,17,member,257,13.97
2024-06-01,Summer,18,casual,112,21.78
2024-06-01,Summer,18,member,219,13.88
2024-06-01,Summer,19,casual,80,16.63
2024-06-01,Summer,19,member,130,15.33
2024-06-01,Summer,20,casual,64,16.69
2024-06-01,Summer,20,member,99,12.49
2024-06-01,Summer,21,casual,87,14.39
2024-06-01,Summer,21,member,138,12.59
2024-06-01,Summer,22,casual,99,20.69
2024-06-01,Summer,22,member,169,13.1
2024-06-01,Summer,23,casual,175,24.63
2024-06-01,Summer,23,member,154,13.47
2024-06-02,Summer,0,casual,205,13.71
2024-06-02,Summer,0,member,174,13.26
2024-06-02,Summer,1,casual,118,24.01
2024-06-02,Summer,1,member,95,11.85
2024-06-02,Summer,2,casual,93,26.53
2024-06-02,Summer,2,member,68,10.67
2024-06-02,Summer,3,casual,67,37.57
2024-06-02,Summer,3,member,56,10.54
2024-06-02,Summer,4,casual,36,17.98
2024-06-02,Summer,4,member,35,12.59
2024-06-02,Summer,5,casual,23,11.29
2024-06-02,Summer,5,member,27,13
2024-06-02,Summer,6,casual,82,12.55
2024-06-02,Summer,6,member,98,13.14
2024-06-02,Summer,7,casual,104,16.92
2024-06-02,Summer,7,member,167,13.92
2024-06-02,Summer,8,casual,152,19.91
2024-06-02,Summer,8,member,301,13.81
2024-06-02,Summer,9,casual,369,28.69
2024-06-02,Summer,9,member,449,15.15
2024-06-02,Summer,10,casual,578,33.06
2024-06-02,Summer,10,member,717,14.73
2024-06-02,Summer,11,casual,712,33.4
2024-06-02,Summer,11,member,785,16.71
2024-06-02,Summer,12,casual,947,29.2
2024-06-02,Summer,12,member,946,16.25
2024-06-02,Summer,13,casual,1036,27.53
2024-06-02,Summer,13,member,974,17.12
2024-06-02,Summer,14,casual,1071,29.65
2024-06-02,Summer,14,member,991,17.1
2024-06-02,Summer,15,casual,1137,29.11
2024-06-02,Summer,15,member,994,17.61
2024-06-02,Summer,16,casual,1224,29.11
2024-06-02,Summer,16,member,1026,16.63
2024-06-02,Summer,17,casual,993,24.83
2024-06-02,Summer,17,member,970,16.41
2024-06-02,Summer,18,casual,835,25.22
2024-06-02,Summer,18,member,837,16.92
2024-06-02,Summer,19,casual,626,29.2
2024-06-02,Summer,19,member,690,16.24
2024-06-02,Summer,20,casual,408,23.77
2024-06-02,Summer,20,member,462,15.12
2024-06-02,Summer,21,casual,322,26.34
2024-06-02,Summer,21,member,346,14.3
2024-06-02,Summer,22,casual,265,20.34
2024-06-02,Summer,22,member,204,13.35
2024-06-02,Summer,23,casual,220,22
2024-06-02,Summer,23,member,159,14.57
2024-06-03,Summer,0,casual,105,28.19
2024-06-03,Summer,0,member,70,22.6
2024-06-03,Summer,1,casual,55,18.49
2024-06-03,Summer,1,member,32,31.72
2024-06-03,Summer,2,casual,27,26.43
2024-06-03,Summer,2,member,16,12.7
2024-06-03,Summer,3,casual,25,14.79
2024-06-03,Summer,3,member,24,11.13
2024-06-03,Summer,4,casual,15,11.52
2024-06-03,Summer,4,member,25,46.94
2024-06-03,Summer,5,casual,31,17.87
2024-06-03,Summer,5,member,138,11.57
2024-06-03,Summer,6,casual,104,12.6
2024-06-03,Summer,6,member,452,11.03
2024-06-03,Summer,7,casual,229,14.65
2024-06-03,Summer,7,member,817,13.15
2024-06-03,Summer,8,casual,287,20.74
2024-06-03,Summer,8,member,986,12.79
2024-06-03,Summer,9,casual,190,21.07
2024-06-03,Summer,9,member,522,12.52
2024-06-03,Summer,10,casual,253,30.68
2024-06-03,Summer,10,member,416,14.48
2024-06-03,Summer,11,casual,352,27.33
2024-06-03,Summer,11,member,480,14.02
2024-06-03,Summer,12,casual,411,27.79
2024-06-03,Summer,12,member,565,13.49
2024-06-03,Summer,13,casual,396,24.1
2024-06-03,Summer,13,member,553,13.09
2024-06-03,Summer,14,casual,436,23.58
2024-06-03,Summer,14,member,573,12.97
2024-06-03,Summer,15,casual,514,22.21
2024-06-03,Summer,15,member,806,14.36
2024-06-03,Summer,16,casual,627,23.29
2024-06-03,Summer,16,member,1206,15.35
2024-06-03,Summer,17,casual,815,23.74
2024-06-03,Summer,17,member,1644,14.58
2024-06-03,Summer,18,casual,772,23.76
2024-06-03,Summer,18,member,1269,14.3
2024-06-03,Summer,19,casual,600,21.63
2024-06-03,Summer,19,member,917,15.42
2024-06-03,Summer,20,casual,444,20.74
2024-06-03,Summer,20,member,651,15.86
2024-06-03,Summer,21,casual,315,24.77
2024-06-03,Summer,21,member,420,15.82
2024-06-03,Summer,22,casual,184,26.22
2024-06-03,Summer,22,member,215,14.19
2024-06-03,Summer,23,casual,115,16.99
2024-06-03,Summer,23,member,116,13.65
2024-06-04,Summer,0,casual,83,26.48
2024-06-04,Summer,0,member,43,17.06
2024-06-04,Summer,1,casual,50,15.34
2024-06-04,Summer,1,member,31,14.46
2024-06-04,Summer,2,casual,24,20.17
2024-06-04,Summer,2,member,18,10.77
2024-06-04,Summer,3,casual,11,12.33
2024-06-04,Summer,3,member,12,15.97
2024-06-04,Summer,4,casual,9,109.06
2024-06-04,Summer,4,member,25,15.88
2024-06-04,Summer,5,casual,31,15.17
2024-06-04,Summer,5,member,149,11.16
2024-06-04,Summer,6,casual,122,15.09
2024-06-04,Summer,6,member,531,12.88
2024-06-04,Summer,7,casual,296,15.47
2024-06-04,Summer,7,member,1055,12.58
2024-06-04,Summer,8,casual,357,15.62
2024-06-04,Summer,8,member,1240,12.55
2024-06-04,Summer,9,casual,227,19.13
2024-06-04,Summer,9,member,609,12.31
2024-06-04,Summer,10,casual,251,24.79
2024-06-04,Summer,10,member,380,14.09
2024-06-04,Summer,11,casual,277,28.19
2024-06-04,Summer,11,member,477,14.94
2024-06-04,Summer,12,casual,288,24.22
2024-06-04,Summer,12,member,586,12.56
2024-06-04,Summer,13,casual,321,24.18
2024-06-04,Summer,13,member,570,13.16
2024-06-04,Summer,14,casual,385,27.82
2024-06-04,Summer,14,member,594,12.81
2024-06-04,Summer,15,casual,486,19.42
2024-06-04,Summer,15,member,785,12.79
2024-06-04,Summer,16,casual,630,20.92
2024-06-04,Summer,16,member,1462,13.7
2024-06-04,Summer,17,casual,803,20.34
2024-06-04,Summer,17,member,1704,14.03
2024-06-04,Summer,18,casual,823,21.29
2024-06-04,Summer,18,member,1307,14.25
2024-06-04,Summer,19,casual,557,16.74
2024-06-04,Summer,19,member,927,13.94
2024-06-04,Summer,20,casual,184,14.67
2024-06-04,Summer,20,member,388,13.1
2024-06-04,Summer,21,casual,185,14.99
2024-06-04,Summer,21,member,314,12.65
2024-06-04,Summer,22,casual,234,15.35
2024-06-04,Summer,22,member,263,16.61
2024-06-04,Summer,23,casual,111,23.11
2024-06-04,Summer,23,member,142,13.06
2024-06-05,Summer,0,casual,39,55.39
2024-06-05,Summer,0,member,25,11.56
2024-06-05,Summer,1,casual,14,26.94
2024-06-05,Summer,1,member,10,6.2
2024-06-05,Summer,2,casual,6,10.57
2024-06-05,Summer,2,member,6,12.02
2024-06-05,Summer,3,casual,11,12.3
2024-06-05,Summer,3,member,11,11.58
2024-06-05,Summer,4,casual,14,82.33
2024-06-05,Summer,4,member,17,15.29
2024-06-05,Summer,5,casual,30,11.47
2024-06-05,Summer,5,member,148,13.55
2024-06-05,Summer,6,casual,115,16.34
2024-06-05,Summer,6,member,483,11.8
2024-06-05,Summer,7,casual,219,18.14
2024-06-05,Summer,7,member,953,12.97
2024-06-05,Summer,8,casual,320,14.67
2024-06-05,Summer,8,member,1026,11.49
2024-06-05,Summer,9,casual,138,21.22
2024-06-05,Summer,9,member,485,10.85
2024-06-05,Summer,10,casual,151,32.18
2024-06-05,Summer,10,member,405,11.84
2024-06-05,Summer,11,casual,257,23.34
2024-06-05,Summer,11,member,451,13.21
2024-06-05,Summer,12,casual,285,22.75
2024-06-05,Summer,12,member,530,14.23
2024-06-05,Summer,13,casual,315,23.58
2024-06-05,Summer,13,member,573,12.64
2024-06-05,Summer,14,casual,391,21.1
2024-06-05,Summer,14,member,615,13.1
2024-06-05,Summer,15,casual,439,22.01
2024-06-05,Summer,15,member,887,13.21
2024-06-05,Summer,16,casual,729,20.91
2024-06-05,Summer,16,member,1450,15.28
2024-06-05,Summer,17,casual,1107,19.65
2024-06-05,Summer,17,member,1871,15.09
2024-06-05,Summer,18,casual,1152,21.74
2024-06-05,Summer,18,member,1527,15.67
2024-06-05,Summer,19,casual,818,23.84
2024-06-05,Summer,19,member,1067,16.57
2024-06-05,Summer,20,casual,566,24.45
2024-06-05,Summer,20,member,812,15.34
2024-06-05,Summer,21,casual,426,18.96
2024-06-05,Summer,21,member,583,14.98
2024-06-05,Summer,22,casual,470,21.93
2024-06-05,Summer,22,member,456,15.47
2024-06-05,Summer,23,casual,162,33.88
2024-06-05,Summer,23,member,189,14.22
2024-06-06,Summer,0,casual,119,32.93
2024-06-06,Summer,0,member,78,13.01
2024-06-06,Summer,1,casual,72,16.66
2024-06-06,Summer,1,member,39,15.29
2024-06-06,Summer,2,casual,31,24.42
2024-06-06,Summer,2,member,21,31.52
2024-06-06,Summer,3,casual,19,17.04
2024-06-06,Summer,3,member,19,16.19
2024-06-06,Summer,4,casual,20,7.54
2024-06-06,Summer,4,member,21,13.01
2024-06-06,Summer,5,casual,51,15.45
2024-06-06,Summer,5,member,148,11.9
2024-06-06,Summer,6,casual,119,13.19
2024-06-06,Summer,6,member,470,12.48
2024-06-06,Summer,7,casual,236,17.33
2024-06-06,Summer,7,member,984,12.53
2024-06-06,Summer,8,casual,311,16.26
2024-06-06,Summer,8,member,1113,12.57
2024-06-06,Summer,9,casual,219,23.09
2024-06-06,Summer,9,member,632,12.98
2024-06-06,Summer,10,casual,240,22.52
2024-06-06,Summer,10,member,472,13.81
2024-06-06,Summer,11,casual,366,28.85
2024-06-06,Summer,11,member,523,12.99
2024-06-06,Summer,12,casual,419,30.07
2024-06-06,Summer,12,member,658,12.72
2024-06-06,Summer,13,casual,441,27.16
2024-06-06,Summer,13,member,595,12.79
2024-06-06,Summer,14,casual,459,24.69
2024-06-06,Summer,14,member,612,13.74
2024-06-06,Summer,15,casual,544,26.45
2024-06-06,Summer,15,member,842,13.95
2024-06-06,Summer,16,casual,707,20.27
2024-06-06,Summer,16,member,1349,14.85
2024-06-06,Summer,17,casual,801,19.75
2024-06-06,Summer,17,member,1784,15.22
2024-06-06,Summer,18,casual,843,22.19
2024-06-06,Summer,18,member,1350,14.27
2024-06-06,Summer,19,casual,634,19.52
2024-06-06,Summer,19,member,1002,13.74
2024-06-06,Summer,20,casual,447,18.4
2024-06-06,Summer,20,member,675,14.42
2024-06-06,Summer,21,casual,358,14.7
2024-06-06,Summer,21,member,567,13.01
2024-06-06,Summer,22,casual,278,15.7
2024-06-06,Summer,22,member,407,12.89
2024-06-06,Summer,23,casual,145,15.56
2024-06-06,Summer,23,member,191,12.94
2024-06-07,Summer,0,casual,109,21.35
2024-06-07,Summer,0,member,98,10.76
2024-06-07,Summer,1,casual,72,13.81
2024-06-07,Summer,1,member,44,12.24
2024-06-07,Summer,2,casual,67,15.65
2024-06-07,Summer,2,member,33,10.79
2024-06-07,Summer,3,casual,18,13.15
2024-06-07,Summer,3,member,11,15.93
2024-06-07,Summer,4,casual,18,18.94
2024-06-07,Summer,4,member,28,11.38
2024-06-07,Summer,5,casual,38,13.76
2024-06-07,Summer,5,member,128,12.5
2024-06-07,Summer,6,casual,115,14.74
2024-06-07,Summer,6,member,373,11.32
2024-06-07,Summer,7,casual,214,14.03
2024-06-07,Summer,7,member,685,12.53
2024-06-07,Summer,8,casual,256,15.25
2024-06-07,Summer,8,member,776,12.98
2024-06-07,Summer,9,casual,282,26.81
2024-06-07,Summer,9,member,507,12.83
2024-06-07,Summer,10,casual,325,29.43
2024-06-07,Summer,10,member,446,13.08
2024-06-07,Summer,11,casual,481,25.37
2024-06-07,Summer,11,member,598,12.85
2024-06-07,Summer,12,casual,538,26.49
2024-06-07,Summer,12,member,709,12.73
2024-06-07,Summer,13,casual,626,24.58
2024-06-07,Summer,13,member,700,12.55
2024-06-07,Summer,14,casual,705,25.29
2024-06-07,Summer,14,member,738,14.2
2024-06-07,Summer,15,casual,775,23.94
2024-06-07,Summer,15,member,947,15.29
2024-06-07,Summer,16,casual,927,27.38
2024-06-07,Summer,16,member,1301,14.27
2024-06-07,Summer,17,casual,1031,21.44
2024-06-07,Summer,17,member,1461,14.9
2024-06-07,Summer,18,casual,881,20.89
2024-06-07,Summer,18,member,1191,14.18
2024-06-07,Summer,19,casual,675,23.96
2024-06-07,Summer,19,member,864,14.14
2024-06-07,Summer,20,casual,524,16.89
2024-06-07,Summer,20,member,645,12.96
2024-06-07,Summer,21,casual,394,18.1
2024-06-07,Summer,21,member,520,13.74
2024-06-07,Summer,22,casual,414,21.23
2024-06-07,Summer,22,member,400,12.94
2024-06-07,Summer,23,casual,312,19.74
2024-06-07,Summer,23,member,269,14.63
2024-06-08,Summer,0,casual,311,30.22
2024-06-08,Summer,0,member,229,12.45
2024-06-08,Summer,1,casual,214,29.67
2024-06-08,Summer,1,member,141,11.47
2024-06-08,Summer,2,casual,129,24.07
2024-06-08,Summer,2,member,70,12.36
2024-06-08,Summer,3,casual,65,14.65
2024-06-08,Summer,3,member,40,13.04
2024-06-08,Summer,4,casual,30,19.63
2024-06-08,Summer,4,member,28,11.94
2024-06-08,Summer,5,casual,34,18.89
2024-06-08,Summer,5,member,49,17.68
2024-06-08,Summer,6,casual,55,20.47
2024-06-08,Summer,6,member,127,13.35
2024-06-08,Summer,7,casual,149,26.38
2024-06-08,Summer,7,member,278,15.02
2024-06-08,Summer,8,casual,300,24.34
2024-06-08,Summer,8,member,460,14.01
2024-06-08,Summer,9,casual,512,33.1
2024-06-08,Summer,9,member,644,14.65
2024-06-08,Summer,10,casual,640,30.11
2024-06-08,Summer,10,member,796,15.53
2024-06-08,Summer,11,casual,888,27.05
2024-06-08,Summer,11,member,957,15.07
2024-06-08,Summer,12,casual,1009,31.78
2024-06-08,Summer,12,member,912,15.35
2024-06-08,Summer,13,casual,1069,29.24
2024-06-08,Summer,13,member,942,16.41
2024-06-08,Summer,14,casual,992,25.35
2024-06-08,Summer,14,member,955,16.63
2024-06-08,Summer,15,casual,802,22.06
2024-06-08,Summer,15,member,821,13.15
2024-06-08,Summer,16,casual,369,21.25
2024-06-08,Summer,16,member,497,12.71
2024-06-08,Summer,17,casual,269,21.19
2024-06-08,Summer,17,member,371,12.46
2024-06-08,Summer,18,casual,213,16.46
2024-06-08,Summer,18,member,297,13.15
2024-06-08,Summer,19,casual,249,20.3
2024-06-08,Summer,19,member,309,14.32
2024-06-08,Summer,20,casual,311,19.27
2024-06-08,Summer,20,member,384,13.94
2024-06-08,Summer,21,casual,258,18.26
2024-06-08,Summer,21,member,291,12.54
2024-06-08,Summer,22,casual,274,18.8
2024-06-08,Summer,22,member,304,12.74
2024-06-08,Summer,23,casual,268,16.81
2024-06-08,Summer,23,member,224,11.49
2024-06-09,Summer,0,casual,201,18.79
2024-06-09,Summer,0,member,196,12.62
2024-06-09,Summer,1,casual,146,17.67
2024-06-09,Summer,1,member,115,10.06
2024-06-09,Summer,2,casual,85,24.37
2024-06-09,Summer,2,member,92,17.91
2024-06-09,Summer,3,casual,57,35.12
2024-06-09,Summer,3,member,49,15.22
2024-06-09,Summer,4,casual,41,13.2
2024-06-09,Summer,4,member,26,19.8
2024-06-09,Summer,5,casual,77,27.5
2024-06-09,Summer,5,member,92,19.77
2024-06-09,Summer,6,casual,127,33.65
2024-06-09,Summer,6,member,141,16.49
2024-06-09,Summer,7,casual,146,36.78
2024-06-09,Summer,7,member,207,16.44
2024-06-09,Summer,8,casual,298,26.42
2024-06-09,Summer,8,member,353,15.13
2024-06-09,Summer,9,casual,488,29.67
2024-06-09,Summer,9,member,563,17.74
2024-06-09,Summer,10,casual,794,31.68
2024-06-09,Summer,10,member,727,16.03
2024-06-09,Summer,11,casual,939,30.04
2024-06-09,Summer,11,member,847,15.97
2024-06-09,Summer,12,casual,1092,30.24
2024-06-09,Summer,12,member,1060,17.27
2024-06-09,Summer,13,casual,1211,29.6
2024-06-09,Summer,13,member,998,16.64
2024-06-09,Summer,14,casual,1247,28.93
2024-06-09,Summer,14,member,980,17.61
2024-06-09,Summer,15,casual,1381,30.68
2024-06-09,Summer,15,member,1000,16.47
2024-06-09,Summer,16,casual,1265,28.56
2024-06-09,Summer,16,member,1096,17.59
2024-06-09,Summer,17,casual,1206,25.8
2024-06-09,Summer,17,member,1049,18.56
2024-06-09,Summer,18,casual,918,25.87
2024-06-09,Summer,18,member,880,15.69
2024-06-09,Summer,19,casual,621,28.15
2024-06-09,Summer,19,member,640,15.85
2024-06-09,Summer,20,casual,618,20.48
2024-06-09,Summer,20,member,512,14.17
2024-06-09,Summer,21,casual,316,20.76
2024-06-09,Summer,21,member,362,13.11
2024-06-09,Summer,22,casual,209,18.03
2024-06-09,Summer,22,member,210,13.01
2024-06-09,Summer,23,casual,81,21.26
2024-06-09,Summer,23,member,92,12.23
2024-06-10,Summer,0,casual,67,19.2
2024-06-10,Summer,0,member,59,10.02
2024-06-10,Summer,1,casual,45,17.34
2024-06-10,Summer,1,member,25,8.11
2024-06-10,Summer,2,casual,19,77.25
2024-06-10,Summer,2,member,10,8.33
2024-06-10,Summer,3,casual,11,8.86
2024-06-10,Summer,3,member,17,10.85
2024-06-10,Summer,4,casual,14,13.77
2024-06-10,Summer,4,member,27,13.99
2024-06-10,Summer,5,casual,41,14.37
2024-06-10,Summer,5,member,116,11.22
2024-06-10,Summer,6,casual,105,9.8
2024-06-10,Summer,6,member,390,9.59
2024-06-10,Summer,7,casual,157,14.88
2024-06-10,Summer,7,member,729,11.58
2024-06-10,Summer,8,casual,217,13.53
2024-06-10,Summer,8,member,930,12.6
2024-06-10,Summer,9,casual,194,26.3
2024-06-10,Summer,9,member,476,11.37
2024-06-10,Summer,10,casual,226,29.47
2024-06-10,Summer,10,member,356,12.36
2024-06-10,Summer,11,casual,272,28.86
2024-06-10,Summer,11,member,430,12.02
2024-06-10,Summer,12,casual,345,26.84
2024-06-10,Summer,12,member,421,15.09
2024-06-10,Summer,13,casual,370,32.23
2024-06-10,Summer,13,member,491,11.45
2024-06-10,Summer,14,casual,350,23.75
2024-06-10,Summer,14,member,493,12.17
2024-06-10,Summer,15,casual,419,23.18
2024-06-10,Summer,15,member,715,11.94
2024-06-10,Summer,16,casual,538,20.79
2024-06-10,Summer,16,member,1112,13.6
2024-06-10,Summer,17,casual,681,19.33
2024-06-10,Summer,17,member,1497,13.38
2024-06-10,Summer,18,casual,589,23.32
2024-06-10,Summer,18,member,1209,13.32
2024-06-10,Summer,19,casual,418,18.63
2024-06-10,Summer,19,member,819,13.11
2024-06-10,Summer,20,casual,344,19.55
2024-06-10,Summer,20,member,604,13.02
2024-06-10,Summer,21,casual,166,20.65
2024-06-10,Summer,21,member,382,13.68
2024-06-10,Summer,22,casual,130,14.8
2024-06-10,Summer,22,member,184,12.11
2024-06-10,Summer,23,casual,70,30.3
2024-06-10,Summer,23,member,99,13.87
2024-06-11,Summer,0,casual,55,21.05
2024-06-11,Summer,0,member,50,10.5
2024-06-11,Summer,1,casual,27,25.64
2024-06-11,Summer,1,member,26,9.55
2024-06-11,Summer,2,casual,13,10.69
2024-06-11,Summer,2,member,17,12.12
2024-06-11,Summer,3,casual,11,11.3
2024-06-11,Summer,3,member,5,10.5
2024-06-11,Summer,4,casual,9,17.69
2024-06-11,Summer,4,member,23,20.26
2024-06-11,Summer,5,casual,37,11.65
2024-06-11,Summer,5,member,156,10.56
2024-06-11,Summer,6,casual,113,15.14
2024-06-11,Summer,6,member,472,10.63
2024-06-11,Summer,7,casual,227,12.18
2024-06-11,Summer,7,member,1009,11.91
2024-06-11,Summer,8,casual,307,13.36
2024-06-11,Summer,8,member,1204,12.41
2024-06-11,Summer,9,casual,226,20.92
2024-06-11,Summer,9,member,643,11.93
2024-06-11,Summer,10,casual,237,25.89
2024-06-11,Summer,10,member,376,12.01
2024-06-11,Summer,11,casual,299,30.3
2024-06-11,Summer,11,member,464,12.11
2024-06-11,Summer,12,casual,356,28.45
2024-06-11,Summer,12,member,518,11.68
2024-06-11,Summer,13,casual,373,28.24
2024-06-11,Summer,13,member,546,11.96
2024-06-11,Summer,14,casual,428,28.74
2024-06-11,Summer,14,member,555,13.93
2024-06-11,Summer,15,casual,479,21.74
2024-06-11,Summer,15,member,810,13.32
2024-06-11,Summer,16,casual,611,22.22
